Sample index	Multipacting max (uA)	Pressure max (mBar)	P transmise moy (W)	NI9205_E1	NI9205_E2	NI9205_E3	NI9205_E4	NI9205_E5	NI9205_E6	NI9205_E7	NI9205_MP1l	NI9205_MP2l	NI9205_MP3l	NI9205_MP4l	NI9205_MP5l	NI9205_MP6l	NI9205_MP7l	NI9205_Power1	NI9205_Power2	NI9205_Arc1	NI9205_Penning1	NI9205_Penning2	NI9205_Penning	NI9205_MP8l	T1	T2	T3	T4
1616	10.13	0.0000001879	80.8	56.51	0.06804	0.09365	0.09645	0.07094	0.05301	0.01914	10.13	9.142	9.47	10.78	33.11	10.13	10.78	144.3	62.6	0.8991	0.0000001879	0.0000002461	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1617	10.78	0.0000001867	78.74	55.93	0.06726	0.09243	0.09565	0.07021	0.05268	0.01895	10.78	9.47	9.47	11.11	32.78	9.799	10.78	142	61.29	0.9253	0.0000001867	0.0000002448	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1618	9.142	0.0000001857	76.94	55.16	0.06638	0.09159	0.09421	0.06935	0.05205	0.01874	9.142	8.157	7.829	9.142	28.18	7.829	8.814	138.7	59.98	0.8623	0.0000001857	0.0000002427	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1619	9.142	0.000000186	74.93	54.51	0.06557	0.09022	0.09299	0.06839	0.05129	0.01847	9.142	8.157	7.829	9.47	26.87	7.829	9.142	135.7	58.67	0.9424	0.000000186	0.0000002414	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1620	8.814	0.0000001873	72.8	53.97	0.06482	0.08904	0.09181	0.06774	0.0507	0.01825	8.814	8.157	7.829	9.799	26.54	7.829	9.799	132.1	57.03	0.8974	0.0000001873	0.0000002406	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1621	10.78	0.0000001901	71.63	53.41	0.06413	0.08834	0.09094	0.06713	0.05014	0.0181	10.78	9.47	9.47	11.11	25.88	9.142	10.46	129.2	56.37	0.8997	0.0000001901	0.0000002401	0.004761	9.495	1413.08	1413.08	1413.08	1413.08
1622	8.486	0.0000001941	69.78	53.03	0.06359	0.08733	0.09	0.06646	0.04977	0.01794	8.486	8.157	7.501	9.47	24.9	8.486	9.799	126.5	55.06	0.9391	0.0000001941	0.0000002403	0.004761	9.495	1413.08	1413.08	1413.08	1413.08
1623	11.11	0.0000002025	68.52	52.3	0.06302	0.08626	0.08887	0.06583	0.0491	0.01773	11.11	9.799	9.799	11.44	24.9	9.799	10.78	123.9	54.08	0.9043	0.0000002025	0.000000241	0.004761	10.15	1413.08	1413.08	1413.08	1413.08
1624	10.78	0.0000002124	67.37	51.84	0.06247	0.08544	0.08802	0.06513	0.04894	0.01759	10.78	9.799	9.47	11.77	22.93	9.47	10.78	122	52.76	0.8761	0.0000002124	0.0000002422	0.004761	10.64	1413.08	1413.08	1413.08	1413.08
1625	8.814	0.0000002327	65.8	51.41	0.06192	0.08463	0.08708	0.06441	0.04821	0.01737	8.814	9.142	9.47	12.1	20.3	8.486	11.11	119.3	51.78	0.9204	0.0000002327	0.0000002455	0.004761	10.97	1413.08	1413.08	1413.08	1413.08
1626	11.44	0.0000003284	65.35	50.95	0.06136	0.08396	0.08664	0.06392	0.04785	0.01723	11.44	13.74	14.07	10.78	19.32	8.814	10.78	117	50.8	0.9066	0.0000003284	0.0000004167	0.004761	12.45	1413.08	1413.08	1413.08	1413.08
1627	11.44	0.0000003948	63.84	50.38	0.06058	0.08273	0.08513	0.06317	0.0472	0.01705	11.44	12.75	16.36	12.42	20.63	10.46	11.44	114.7	50.14	0.9217	0.0000003948	0.0000004644	0.004761	12.78	1413.08	1413.08	1413.08	1413.08
1628	8.814	0.0000004881	62.69	49.73	0.05987	0.08156	0.08416	0.06237	0.04655	0.01678	8.814	10.13	16.04	11.11	17.02	8.486	9.799	112.8	48.83	0.9509	0.0000004881	0.0000004883	0.004761	14.91	1413.08	1413.08	1413.08	1413.08
1629	10.46	0.0000006057	61.47	49.16	0.05928	0.08037	0.08286	0.06175	0.04602	0.01661	10.46	11.11	18.33	13.41	17.02	9.47	10.78	110.2	47.52	0.8991	0.0000006057	0.0000005036	0.004761	16.72	1413.08	1413.08	1413.08	1413.08
1630	10.78	0.0000007934	58.92	47.3	0.05783	0.07822	0.08049	0.06027	0.04483	0.0158	10.78	9.47	18.66	13.41	12.42	8.157	10.78	106.9	46.86	0.9171	0.0000007934	0.0000005227	0.004761	19.67	1413.08	1413.08	1413.08	1413.08
1631	9.142	0.0000009355	58.22	46.87	0.0571	0.07708	0.07938	0.05956	0.04435	0.01558	9.142	9.47	18.66	14.39	11.44	7.829	9.799	106.2	44.89	0.8971	0.0000009355	0.0000005233	0.004761	20.66	1413.08	1413.08	1413.08	1413.08
1632	8.486	0.000001045	55.87	46.37	0.05647	0.07626	0.07847	0.05897	0.04367	0.01541	8.486	8.157	16.69	14.39	10.78	7.829	8.814	100.3	42.93	0.9043	0.000001045	0.0000005261	0.004761	22.63	1413.08	1413.08	1413.08	1413.08
1633	10.78	0.000001147	54.4	45.98	0.05582	0.07521	0.07745	0.0582	0.0432	0.0152	10.78	10.13	19.65	17.35	10.46	8.486	11.11	97.36	42.27	0.9657	0.000001147	0.0000005216	0.004761	25.09	1413.08	1413.08	1413.08	1413.08
1634	9.142	0.000001218	52.53	45.42	0.05525	0.07437	0.07665	0.05772	0.0426	0.01503	9.142	9.142	17.68	17.02	10.13	7.829	9.47	95.4	41.61	0.9115	0.000001218	0.0000005171	0.004761	25.58	1413.08	1413.08	1413.08	1413.08
1635	8.814	0.000001276	52.08	45.01	0.05455	0.07349	0.07548	0.05699	0.04213	0.01489	8.814	8.486	18.01	20.63	10.13	8.814	11.11	93.43	40.3	0.9276	0.000001276	0.0000005082	0.004761	27.22	1413.08	1413.08	1413.08	1413.08
1636	8.157	0.000001296	50.12	44.65	0.05429	0.07291	0.07497	0.0566	0.04175	0.01479	8.157	7.829	16.04	18.01	9.47	7.829	8.814	91.46	39.65	0.9033	0.000001296	0.000000499	0.004761	27.88	1413.08	1413.08	1413.08	1413.08
1637	11.11	0.000001315	49.78	44.21	0.05375	0.07225	0.07402	0.05616	0.04129	0.01463	11.11	10.46	17.02	21.29	11.77	11.11	11.44	89.16	38.66	0.9076	0.000001315	0.0000004878	0.004761	28.86	1413.08	1413.08	1413.08	1413.08
1638	8.486	0.000001307	48.87	43.82	0.05318	0.0715	0.07349	0.05562	0.0409	0.01452	8.486	7.829	15.71	22.27	10.13	8.814	12.1	88.51	38.01	0.8961	0.000001307	0.0000004733	0.004761	29.19	1413.08	1413.08	1413.08	1413.08
1639	8.486	0.000001286	47.53	43.49	0.05257	0.0708	0.07268	0.05503	0.04041	0.01439	8.486	7.829	13.08	19.32	8.486	8.157	9.142	86.21	38.01	0.9148	0.000001286	0.0000004518	0.004761	28.04	1413.08	1413.08	1413.08	1413.08
1640	10.78	0.000001246	46.99	43.05	0.05205	0.06988	0.07173	0.05457	0.04007	0.01424	10.78	10.13	15.05	22.6	11.44	10.46	11.44	85.23	36.7	0.922	0.000001246	0.0000004287	0.004761	27.88	1413.08	1413.08	1413.08	1413.08
1641	9.47	0.000001185	46.15	42.55	0.05156	0.06924	0.07114	0.05393	0.03962	0.01411	9.47	8.157	12.75	19.65	8.814	7.829	10.78	82.93	36.04	0.9719	0.000001185	0.0000004019	0.004761	26.4	1413.08	1413.08	1413.08	1413.08
1642	9.142	0.000001096	45.04	42.05	0.05091	0.06836	0.07004	0.0535	0.03907	0.01397	9.142	8.486	12.42	19.65	8.157	8.157	10.13	81.29	35.38	0.8974	0.000001096	0.0000003692	0.004761	24.76	1413.08	1413.08	1413.08	1413.08
1643	9.799	0.000001016	43.39	41.67	0.0504	0.06769	0.06938	0.05276	0.03871	0.01384	9.799	9.142	11.77	20.63	8.814	10.13	10.78	79.65	34.73	0.9135	0.000001016	0.0000003502	0.004761	24.27	1413.08	1413.08	1413.08	1413.08
1644	10.13	0.0000009425	42.64	41.12	0.04992	0.06713	0.06872	0.05236	0.03833	0.01374	10.13	9.47	11.44	19.65	9.142	9.47	11.11	77.36	34.07	0.8817	0.0000009425	0.0000003312	0.004761	23.45	1413.08	1413.08	1413.08	1413.08
1645	10.46	0.0000008392	41.71	40.77	0.04943	0.06633	0.06796	0.05178	0.03795	0.01364	10.46	10.13	10.78	18.66	9.142	8.814	12.75	75.72	33.42	0.9099	0.0000008392	0.0000003048	0.004761	21.48	1413.08	1413.08	1413.08	1413.08
1646	10.13	0.0000007227	40.69	40.23	0.04886	0.0656	0.06745	0.05129	0.03762	0.01348	10.13	9.47	10.13	18.33	9.799	9.47	10.78	74.74	32.76	0.926	0.0000007227	0.0000002764	0.004761	19.51	1413.08	1413.08	1413.08	1413.08
1647	9.47	0.0000006213	39.23	39.79	0.04832	0.06497	0.06694	0.05078	0.03723	0.01338	9.47	8.157	8.814	16.36	8.814	8.157	9.47	73.42	32.76	0.9033	0.0000006213	0.0000002459	0.004761	16.72	1413.08	1413.08	1413.08	1413.08
1648	10.78	0.0000004881	38.97	39.4	0.04777	0.06431	0.06615	0.05022	0.03679	0.01324	10.78	9.799	9.799	16.04	10.46	9.799	10.78	71.46	31.78	0.9151	0.0000004881	0.0000002164	0.004761	15.73	1413.08	1413.08	1413.08	1413.08
1649	8.814	0.0000003434	38.29	38.81	0.04722	0.06362	0.06547	0.04967	0.0363	0.01313	8.814	7.829	7.501	12.1	8.486	8.486	9.142	70.47	30.79	0.8767	0.0000003434	0.0000001851	0.004761	12.12	1413.08	1413.08	1413.08	1413.08
1650	9.47	0.0000001913	37.43	38.3	0.04659	0.06297	0.06482	0.04902	0.03587	0.01296	9.47	8.486	8.486	10.78	8.157	8.486	10.13	69.49	30.79	0.904	0.0000001913	0.0000001597	0.004761	9.495	1413.08	1413.08	1413.08	1413.08
1651	11.44	0.00000008617	36.32	37.79	0.04607	0.06224	0.06426	0.04854	0.03549	0.01282	11.44	10.78	10.13	11.44	10.78	10.46	9.142	67.52	30.14	0.8941	0.00000008617	0.000000145	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1652	10.13	0.00000008566	35.71	37.37	0.04547	0.06153	0.06347	0.04788	0.03508	0.01269	10.13	9.47	9.47	10.78	10.13	9.799	11.11	65.88	29.48	0.8941	0.00000008566	0.0000001445	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1653	8.814	0.00000008497	34.24	37.09	0.04499	0.061	0.06287	0.04737	0.03475	0.01257	8.814	7.501	7.829	9.47	8.486	8.486	12.75	64.24	28.83	0.9424	0.00000008497	0.0000001433	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1654	10.46	0.00000008465	33.97	36.55	0.04454	0.06042	0.06215	0.04676	0.03425	0.01246	10.46	9.799	9.47	11.11	9.799	9.799	11.44	63.26	28.17	0.9302	0.00000008465	0.000000143	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1655	11.44	0.00000008405	33.06	35.11	0.0431	0.05869	0.06049	0.04529	0.03322	0.01194	11.44	9.799	9.142	10.78	9.47	8.486	9.47	61.29	27.51	0.8856	0.00000008405	0.000000142	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1656	10.46	0.00000008401	32.16	34.87	0.04274	0.05816	0.06001	0.04502	0.03297	0.01185	10.46	9.47	9.142	10.78	9.47	9.142	11.11	60.63	26.2	0.9306	0.00000008401	0.0000001418	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1657	10.46	0.0000000836	30.81	34.47	0.04232	0.05774	0.05949	0.04447	0.03267	0.01174	10.46	9.47	9.47	11.44	9.47	9.142	11.11	57.03	25.55	0.9145	0.0000000836	0.0000001413	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1658	8.486	0.00000008306	30.29	34.1	0.0418	0.05708	0.05885	0.04396	0.03231	0.01163	8.486	7.501	7.501	8.814	8.157	7.829	8.814	55.72	25.22	0.9033	0.00000008306	0.0000001405	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1659	11.11	0.00000008297	29.61	33.71	0.04142	0.05658	0.05822	0.04349	0.03196	0.01151	11.11	10.46	10.46	12.1	11.44	10.46	11.44	55.06	24.89	0.9352	0.00000008297	0.0000001402	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1660	11.11	0.00000008284	29.34	33.54	0.04107	0.05605	0.05795	0.04301	0.03162	0.01137	11.11	10.46	9.47	11.11	10.13	10.13	11.11	53.75	24.23	0.8905	0.00000008284	0.00000014	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1661	9.142	0.00000008226	28.88	33.04	0.04056	0.05547	0.05706	0.04262	0.03131	0.01125	9.142	8.157	8.157	9.142	7.829	7.829	8.486	53.09	23.91	0.9716	0.00000008226	0.0000001392	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1662	11.44	0.00000008252	27.53	32.58	0.03996	0.05479	0.05649	0.042	0.03087	0.01111	11.44	10.13	8.814	10.13	9.142	8.814	10.78	51.78	23.58	0.8853	0.00000008252	0.0000001393	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1663	10.13	0.00000008221	26.92	32.18	0.03952	0.05416	0.05578	0.0415	0.03057	0.01098	10.13	9.142	9.47	10.78	9.142	8.814	11.44	51.12	22.92	0.8977	0.00000008221	0.0000001391	0.004761	9.167	1413.08	1413.08	1413.08	1413.08
1664	8.814	0.00000008186	26.39	31.91	0.03916	0.05365	0.05518	0.04106	0.03033	0.01089	8.814	7.501	7.501	8.814	8.814	7.829	10.13	49.49	22.92	0.9066	0.00000008186	0.0000001386	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1665	9.47	0.00000008155	25.95	31.57	0.03879	0.05324	0.05466	0.04073	0.03002	0.01085	9.47	8.157	8.157	9.799	8.157	7.501	9.47	49.16	22.59	0.9027	0.00000008155	0.0000001383	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1666	9.142	0.00000008146	25.8	31.25	0.03833	0.05257	0.0541	0.04038	0.02975	0.01068	9.142	7.501	7.829	9.47	8.814	7.829	8.814	47.52	21.61	0.8682	0.00000008146	0.0000001381	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1667	10.78	0.00000008151	24.54	31.01	0.038	0.05213	0.05356	0.03977	0.0295	0.01057	10.78	9.47	9.47	10.78	9.47	9.799	10.78	46.86	21.28	0.88	0.00000008151	0.0000001381	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1668	9.47	0.00000008115	24.5	30.83	0.03755	0.0516	0.05305	0.03955	0.02935	0.01048	9.47	8.486	7.829	9.142	8.157	7.501	8.486	45.88	21.28	0.9204	0.00000008115	0.0000001375	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1669	9.47	0.00000008098	24	30.23	0.03706	0.05103	0.05236	0.0391	0.0289	0.01041	9.47	8.157	8.486	9.47	8.157	8.157	9.799	45.22	20.3	0.8892	0.00000008098	0.0000001372	0.004761	7.525	1413.08	1413.08	1413.08	1413.08
1670	8.486	0.00000008076	23.4	29.9	0.03662	0.05026	0.05185	0.03844	0.02855	0.01022	8.486	7.501	7.501	9.142	8.814	7.829	10.46	44.57	20.3	0.924	0.00000008076	0.0000001372	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1671	8.486	0.00000008072	22.78	29.62	0.03628	0.04981	0.05121	0.03801	0.02843	0.01013	8.486	7.501	7.173	8.814	8.486	7.829	9.142	43.25	19.64	0.8826	0.00000008072	0.0000001372	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1672	11.44	0.00000008072	22.59	29.15	0.03568	0.04918	0.0504	0.03744	0.0279	0.01	11.44	10.46	10.46	12.42	11.11	10.78	11.44	42.27	19.32	0.8925	0.00000008072	0.000000137	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1673	9.142	0.00000008041	21.56	28.83	0.0353	0.04865	0.04994	0.03701	0.02768	0.009882	9.142	7.829	7.501	9.47	8.157	8.157	9.142	41.61	18.66	0.8882	0.00000008041	0.0000001368	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1674	9.799	0.00000008033	21.28	28.53	0.0349	0.04806	0.04937	0.03662	0.02798	0.009866	9.799	8.486	8.157	10.13	8.486	7.829	9.47	40.63	18.66	0.9273	0.00000008033	0.0000001363	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1675	11.11	0.00000008041	21.12	28.26	0.0346	0.0476	0.04894	0.03633	0.02723	0.009691	11.11	8.814	8.486	9.799	9.47	8.486	10.46	39.65	18.33	0.8981	0.00000008041	0.0000001366	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1676	8.157	0.00000008024	20.22	27.39	0.03381	0.04635	0.04751	0.03536	0.02652	0.00934	8.157	7.173	7.501	8.814	8.486	8.486	9.47	38.66	17.68	0.9	0.00000008024	0.0000001362	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1677	10.46	0.00000008015	20.23	26.99	0.03329	0.04567	0.04696	0.0349	0.02621	0.009244	10.46	9.47	9.47	11.11	9.142	9.47	11.44	38.01	17.02	0.9023	0.00000008015	0.0000001364	0.004761	9.331	1413.08	1413.08	1413.08	1413.08
1678	8.486	0.00000008002	18.9	26.71	0.03302	0.04522	0.04648	0.03453	0.026	0.009127	8.486	7.829	7.829	9.47	9.47	8.814	9.799	36.04	16.69	0.9414	0.00000008002	0.0000001358	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1679	8.814	0.00000007981	18.95	26.59	0.03278	0.04493	0.04609	0.03425	0.0259	0.009048	8.814	7.501	6.844	8.814	8.157	8.157	9.142	35.38	16.36	0.9631	0.00000007981	0.0000001358	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1680	11.11	0.00000007989	18.52	26.29	0.03232	0.04442	0.04564	0.03391	0.02553	0.008965	11.11	10.13	10.13	11.44	10.78	10.46	11.44	34.73	16.04	0.9171	0.00000007989	0.0000001358	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1681	8.157	0.00000007964	17.96	25.93	0.03199	0.04379	0.04522	0.03347	0.02526	0.00888	8.157	7.173	7.173	8.814	8.486	8.157	8.814	34.4	16.04	0.9237	0.00000007964	0.0000001354	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1682	11.11	0.00000007981	17.81	25.64	0.03161	0.04339	0.04449	0.03312	0.025	0.008775	11.11	10.46	10.46	12.1	11.11	10.46	11.77	33.09	15.38	0.8958	0.00000007981	0.0000001355	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1683	8.486	0.00000007946	17.14	25.42	0.03125	0.04286	0.04402	0.03283	0.02472	0.008678	8.486	8.157	7.829	9.47	9.47	8.814	10.78	32.43	15.05	0.9138	0.00000007946	0.0000001352	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1684	12.1	0.00000007942	17.11	25.1	0.03089	0.04228	0.04346	0.03237	0.02444	0.008585	12.1	10.78	10.13	11.77	11.11	9.799	8.814	32.1	15.05	0.9083	0.00000007942	0.0000001351	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1685	12.42	0.00000007925	16.53	24.84	0.03063	0.04185	0.04306	0.03203	0.02417	0.008497	12.42	10.78	10.13	11.77	11.11	10.13	9.142	31.45	14.72	0.9092	0.00000007925	0.000000135	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1686	10.13	0.00000007912	15.97	24.59	0.03028	0.04139	0.04259	0.03167	0.024	0.00841	10.13	8.157	7.829	9.47	8.814	7.829	10.78	30.79	14.72	0.8935	0.00000007912	0.0000001346	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1687	9.47	0.00000007908	15.66	24.4	0.03004	0.04099	0.04213	0.03137	0.02372	0.008343	9.47	8.814	8.486	9.799	8.157	7.829	10.13	30.46	14.4	0.8725	0.00000007908	0.0000001346	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1688	8.486	0.00000007904	15.33	24.13	0.0297	0.04052	0.04162	0.03104	0.02345	0.008244	8.486	7.501	7.173	8.486	8.486	7.829	8.814	29.48	14.07	0.8849	0.00000007904	0.0000001345	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1689	9.47	0.00000007878	14.99	23.87	0.02941	0.04001	0.04117	0.03068	0.02316	0.008153	9.47	8.486	8.486	9.47	8.157	8.157	9.799	29.15	14.07	0.9125	0.00000007878	0.0000001344	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1690	10.78	0.00000007895	14.65	23.58	0.02909	0.03958	0.04064	0.03033	0.02289	0.008069	10.78	10.13	9.799	11.77	10.78	11.11	12.1	28.83	13.41	0.9371	0.00000007895	0.0000001347	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1691	8.814	0.00000007865	14.11	23.31	0.02882	0.03918	0.04022	0.03006	0.02263	0.007992	8.814	8.157	7.829	9.142	8.157	7.829	8.486	28.17	13.41	0.926	0.00000007865	0.0000001342	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1692	8.157	0.00000007861	14.65	23.08	0.02853	0.03862	0.03968	0.02962	0.02234	0.007882	8.157	7.501	7.173	9.142	8.814	8.814	8.814	27.84	12.76	0.9007	0.00000007861	0.0000001344	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1693	10.78	0.00000007853	13.83	22.75	0.02816	0.03807	0.03916	0.02924	0.02203	0.00782	10.78	9.799	8.157	10.13	8.486	7.829	10.78	27.19	13.08	0.8758	0.00000007853	0.000000134	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1694	8.486	0.00000007861	13.22	22.51	0.02791	0.0378	0.03887	0.02914	0.02184	0.007721	8.486	7.829	7.829	9.142	9.142	9.142	13.41	26.2	12.76	0.9358	0.00000007861	0.000000134	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1695	8.814	0.00000007844	13.34	22.34	0.02769	0.03723	0.03842	0.02883	0.0216	0.007693	8.814	7.501	7.173	9.142	8.157	8.157	8.814	25.87	12.76	0.8968	0.00000007844	0.000000134	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1696	9.142	0.00000007827	12.3	21.61	0.02697	0.03626	0.03731	0.02813	0.02102	0.007391	9.142	8.157	8.157	9.47	8.486	7.829	9.799	25.22	12.1	0.9076	0.00000007827	0.0000001336	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1697	9.142	0.00000007831	12.82	21.45	0.02675	0.03585	0.03698	0.02781	0.02079	0.007329	9.142	8.814	9.799	10.13	9.142	8.486	11.44	25.22	11.77	0.8872	0.00000007831	0.0000001337	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1698	10.46	0.00000007844	11.73	21.24	0.0265	0.03559	0.0366	0.02765	0.02057	0.007254	10.46	9.47	9.799	11.11	9.47	9.799	11.11	23.58	11.77	0.8863	0.00000007844	0.0000001342	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1699	10.46	0.00000007844	11.84	21.07	0.02626	0.03519	0.03631	0.0274	0.02037	0.007176	10.46	9.799	9.47	11.11	9.799	10.13	11.44	23.25	11.77	0.8981	0.00000007844	0.0000001339	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1700	11.11	0.00000007836	11.23	21.23	0.02649	0.03554	0.03656	0.02764	0.02061	0.007265	11.11	10.46	9.799	11.44	10.78	11.11	11.77	22.27	11.12	0.9276	0.00000007836	0.0000001336	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1701	9.142	0.00000007814	11.37	21.42	0.02673	0.03591	0.03695	0.02787	0.0208	0.007338	9.142	8.157	8.157	9.47	9.47	8.814	12.1	22.59	10.79	0.9736	0.00000007814	0.0000001336	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1702	10.46	0.00000007819	11.51	21.6	0.02701	0.03627	0.03737	0.02815	0.02103	0.007399	10.46	9.799	8.814	11.11	9.47	9.47	11.44	23.91	11.44	0.8925	0.00000007819	0.0000001335	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1703	8.486	0.00000007789	11.3	22.3	0.02768	0.03723	0.03839	0.02878	0.02158	0.007764	8.486	7.501	7.501	8.814	8.486	7.829	8.814	23.91	11.77	0.8991	0.00000007789	0.0000001331	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1704	10.46	0.0000000781	12.3	22.46	0.02791	0.03767	0.03876	0.02901	0.02182	0.00773	10.46	9.142	9.142	11.11	9.799	10.13	11.11	24.56	12.1	0.903	0.0000000781	0.0000001336	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1705	10.46	0.00000007777	12.61	22.71	0.02815	0.03803	0.03907	0.02925	0.02205	0.007789	10.46	8.814	8.486	9.799	8.814	8.157	9.47	25.22	12.1	0.8849	0.00000007777	0.0000001331	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1706	10.78	0.00000007793	12.85	23.05	0.02855	0.03873	0.03996	0.02971	0.02235	0.00791	10.78	9.799	9.142	10.46	9.47	9.142	10.78	25.87	12.43	0.9463	0.00000007793	0.0000001334	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1707	10.78	0.00000007785	13.12	23.34	0.0288	0.03908	0.04022	0.03003	0.02267	0.008005	10.78	9.47	9.47	11.44	10.13	9.799	11.11	25.87	12.76	0.9027	0.00000007785	0.0000001331	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1708	11.11	0.00000007785	13.35	23.57	0.02914	0.03951	0.04065	0.03036	0.02287	0.008072	11.11	10.46	10.13	11.77	10.78	10.78	11.44	26.86	13.08	0.8905	0.00000007785	0.0000001331	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1709	10.46	0.00000007777	13.96	23.85	0.02943	0.04001	0.04116	0.03063	0.02317	0.008159	10.46	9.47	9.47	11.11	9.799	9.47	11.11	27.51	13.41	0.9207	0.00000007777	0.0000001333	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1710	9.142	0.00000007781	14.21	24.13	0.02979	0.04062	0.04168	0.03108	0.02353	0.008254	9.142	8.486	8.814	10.78	9.799	9.47	10.78	28.17	13.41	0.8974	0.00000007781	0.0000001329	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1711	11.44	0.00000007751	14.45	24.37	0.03006	0.04103	0.04213	0.03136	0.0237	0.008333	11.44	10.46	9.47	11.44	10.46	9.47	8.814	28.5	13.74	0.924	0.00000007751	0.0000001327	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1712	8.486	0.00000007751	15.07	24.59	0.03036	0.04147	0.0425	0.03176	0.02404	0.008403	8.486	7.501	7.173	8.814	8.157	8.157	9.142	29.48	13.74	0.9138	0.00000007751	0.0000001327	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1713	11.11	0.00000007756	15.58	24.87	0.03068	0.0419	0.04312	0.03208	0.02423	0.008494	11.11	10.46	10.13	11.11	9.47	8.814	10.78	29.48	14.4	0.9014	0.00000007756	0.0000001328	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1714	11.11	0.00000007747	15.57	25.07	0.03084	0.04233	0.04349	0.03236	0.02441	0.008558	11.11	10.46	10.13	11.77	10.78	10.78	11.44	30.14	14.4	0.9375	0.00000007747	0.0000001328	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1715	8.814	0.00000007722	16.15	25.34	0.03127	0.04281	0.04405	0.03275	0.02471	0.008678	8.814	7.501	7.501	9.142	8.486	8.157	9.799	31.12	14.72	0.9227	0.00000007722	0.0000001322	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1716	10.78	0.00000007739	16.26	25.64	0.03165	0.04341	0.04445	0.03313	0.025	0.008789	10.78	10.13	9.47	10.46	9.47	8.157	9.799	31.78	15.05	0.8849	0.00000007739	0.0000001324	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
