Sample index	Multipacting max (uA)	Pressure max (mBar)	P transmise moy (W)	NI9205_E1	NI9205_E2	NI9205_E3	NI9205_E4	NI9205_E5	NI9205_E6	NI9205_E7	NI9205_MP1l	NI9205_MP2l	NI9205_MP3l	NI9205_MP4l	NI9205_MP5l	NI9205_MP6l	NI9205_MP7l	NI9205_Power1	NI9205_Power2	NI9205_Arc1	NI9205_Penning1	NI9205_Penning2	NI9205_Penning	NI9205_MP8l	T1	T2	T3	T4
592	50.83	0.000003474	223.6	177	0.0734	0.08033	0.07254	0.06477	0.06707	0.06591	50.83	54.77	32.12	27.52	26.87	11.44	68.23	229.5	4.23	0.9877	0.000003474	0.000007357	0.004761	40.84	1413.09	1413.09	1413.09	1413.09
593	51.82	0.000003435	223.9	173.3	0.07233	0.07948	0.07193	0.06395	0.06583	0.06477	51.82	57.4	33.76	27.85	26.21	12.1	63.63	232.5	3.902	0.9716	0.000003435	0.000007474	0.004761	39.37	1413.09	1413.09	1413.09	1413.09
594	50.17	0.000003336	220.1	171.3	0.07131	0.07838	0.071	0.06322	0.06521	0.06418	50.17	58.38	34.42	29.82	22.6	11.11	62.32	232.1	4.23	0.9831	0.000003336	0.000007457	0.004761	40.19	1413.09	1413.09	1413.09	1413.09
595	48.86	0.000003233	216.2	169.8	0.07063	0.07773	0.07035	0.06287	0.0649	0.06367	48.86	59.69	34.75	28.84	21.29	11.44	58.71	223.9	4.23	0.9883	0.000003233	0.000007373	0.004761	38.22	1413.09	1413.09	1413.09	1413.09
596	46.24	0.000003052	211.8	167.8	0.0696	0.07675	0.06943	0.06212	0.06382	0.06302	46.24	58.05	34.42	28.51	19.32	10.46	55.43	223.6	3.902	0.949	0.000003052	0.000007142	0.004761	36.58	1413.09	1413.09	1413.09	1413.09
597	41.64	0.000002859	201.7	165.8	0.0688	0.0756	0.06866	0.06151	0.06319	0.06252	41.64	54.77	32.78	26.54	16.36	9.47	51.82	208.9	3.902	0.9795	0.000002859	0.000006848	0.004761	34.61	1413.09	1413.09	1413.09	1413.09
598	40.33	0.000002604	200.9	163.6	0.06801	0.07488	0.06772	0.0609	0.06262	0.0619	40.33	52.47	32.78	27.52	16.69	10.46	45.58	207.5	3.902	0.9447	0.000002604	0.000006384	0.004761	32.15	1413.09	1413.09	1413.09	1413.09
599	36.72	0.000002336	200.9	163.1	0.06729	0.07381	0.06699	0.06027	0.06212	0.06165	36.72	50.83	30.81	25.23	14.39	9.142	44.27	207.9	3.902	0.9234	0.000002336	0.000006068	0.004761	30.18	1413.09	1413.09	1413.09	1413.09
600	31.14	0.000002162	197.8	160.8	0.06654	0.0732	0.06646	0.05982	0.06143	0.0609	31.14	44.27	27.52	22.93	11.77	8.157	37.7	203.6	3.902	0.9286	0.000002162	0.000005491	0.004761	26.73	1413.09	1413.09	1413.09	1413.09
601	30.81	0.000001936	193.6	161.2	0.06617	0.07259	0.06583	0.05932	0.06124	0.0608	30.81	42.95	25.88	21.94	11.44	8.486	36.72	202.3	3.902	0.9158	0.000001936	0.000005284	0.004761	25.58	1413.09	1413.09	1413.09	1413.09
602	24.57	0.000001711	189.9	158.8	0.06539	0.07213	0.06544	0.06197	0.06063	0.06018	24.57	35.73	23.26	18.99	10.13	7.501	31.79	195.7	3.902	0.9319	0.000001711	0.000004432	0.004761	21.8	1413.09	1413.09	1413.09	1413.09
603	21.62	0.000001457	186	157	0.06485	0.07119	0.06487	0.0586	0.06032	0.0597	21.62	31.79	20.63	18.99	10.46	8.157	28.18	194.4	3.902	0.927	0.000001457	0.000003835	0.004761	20.33	1413.09	1413.09	1413.09	1413.09
604	17.68	0.000001184	177.7	154.6	0.06413	0.07046	0.06413	0.05767	0.05942	0.0592	17.68	26.21	18.66	16.69	10.13	8.486	24.9	187.5	3.902	0.9273	0.000001184	0.000003103	0.004761	18.03	1413.09	1413.09	1413.09	1413.09
605	15.71	0.0000009863	169.7	153.4	0.0637	0.0699	0.06375	0.05724	0.05895	0.05878	15.71	22.93	16.69	15.05	8.814	8.157	23.26	176.7	3.902	0.9063	0.0000009863	0.000002545	0.004761	15.9	1413.09	1413.09	1413.09	1413.09
606	11.77	0.0000006921	164.7	151.2	0.06322	0.0691	0.06304	0.0566	0.05841	0.05827	11.77	16.04	13.41	12.75	8.486	8.157	19.65	172.1	3.902	0.9522	0.0000006921	0.000001675	0.004761	12.45	1413.09	1413.09	1413.09	1413.09
607	9.799	0.0000004045	161.3	149.6	0.06254	0.06845	0.06232	0.05593	0.05756	0.05751	9.799	10.78	10.46	10.78	9.142	8.814	18.33	168.9	3.902	0.9194	0.0000004045	0.0000007849	0.004761	10.32	1413.09	1413.09	1413.09	1413.09
608	9.142	0.0000002056	156.6	147.8	0.06215	0.06782	0.06183	0.05558	0.0571	0.05715	9.142	8.157	8.157	9.142	8.486	8.486	16.69	164.3	3.902	0.9033	0.0000002056	0.000000369	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
609	10.78	0.0000001652	152.6	143.2	0.06042	0.0656	0.06013	0.05375	0.05545	0.05562	10.78	9.799	9.142	10.78	9.799	9.142	11.44	160	3.902	0.9358	0.0000001652	0.0000003366	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
610	8.486	0.0000001439	146.5	141.4	0.05975	0.06479	0.05939	0.05314	0.05479	0.05488	8.486	7.501	7.501	9.47	8.157	8.157	10.46	157.4	4	0.9125	0.0000001439	0.0000003113	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
611	7.829	0.0000001288	140.5	139.6	0.05906	0.06415	0.05867	0.05257	0.05416	0.05431	7.829	7.501	6.844	8.814	8.486	7.829	9.799	147.9	3.902	0.9621	0.0000001288	0.0000002899	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
612	8.486	0.0000001198	137.4	137.8	0.05832	0.06347	0.05802	0.05189	0.05358	0.05373	8.486	7.829	8.157	8.814	8.486	8.157	11.44	144.3	3.673	0.9056	0.0000001198	0.000000276	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
613	10.78	0.0000001177	134.3	136.3	0.05767	0.06274	0.05747	0.05125	0.05301	0.05312	10.78	10.13	10.13	11.44	10.13	10.13	10.13	141	4	0.9211	0.0000001177	0.0000002678	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
614	11.11	0.0000001158	130.9	134.4	0.05708	0.06202	0.05678	0.05066	0.05226	0.05249	11.11	10.46	9.799	11.77	10.78	9.799	9.799	137.7	4	0.9151	0.0000001158	0.0000002615	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
615	9.799	0.0000001143	128.3	133.7	0.05656	0.06165	0.05627	0.05032	0.05189	0.05207	9.799	9.142	8.814	10.13	8.486	8.814	10.78	134.7	4	0.9145	0.0000001143	0.0000002563	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
616	11.44	0.0000001128	125.3	132.3	0.05609	0.06107	0.05578	0.04983	0.05137	0.05162	11.44	10.46	9.47	11.44	10.46	9.47	9.142	131.8	3.673	0.8889	0.0000001128	0.0000002508	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
617	9.142	0.0000001114	123.5	130.8	0.05554	0.06049	0.05516	0.04935	0.05093	0.05103	9.142	8.157	8.157	9.47	8.486	8.486	11.44	129.5	3.673	0.9161	0.0000001114	0.0000002467	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
618	9.47	0.0000001102	121	129.3	0.05486	0.05991	0.05451	0.04873	0.0503	0.05044	9.47	9.142	8.486	9.799	8.814	9.142	10.78	127.9	3.673	0.9135	0.0000001102	0.0000002426	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
